exp,sourceFile,conditionId,variant,setup,board,p1,p2,candidateIsP1,winner,evidenceStatus,exclusionReason,engineSeed,randomStartSeed,game
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:94,true,p1,accepted,,830094,830096490312,30
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:94,tf:100,false,p2,accepted,,830094,830096490313,31
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:94,true,p1,accepted,,830094,830096490314,32
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:94,tf:100,false,p1,accepted,,830094,830096490315,33
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:94,true,p2,accepted,,830094,830096490316,34
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:94,tf:100,false,draw,accepted,,830094,830096490317,35
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:94,true,p2,accepted,,830094,830096490318,36
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:94,tf:100,false,p1,accepted,,830094,830096490319,37
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:94,true,p1,accepted,,830094,830096490320,38
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g94.jsonl,standard-random-12x10,standard,random-start,12x10,tf:94,tf:100,false,p2,accepted,,830094,830096490321,39
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490291,0
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490292,1
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,draw,accepted,,830097,830099490293,2
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p2,accepted,,830097,830099490294,3
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490295,4
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490296,5
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p1,accepted,,830097,830099490297,6
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,draw,accepted,,830097,830099490298,7
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p1,accepted,,830097,830099490299,8
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490300,9
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490301,10
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490302,11
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,draw,accepted,,830097,830099490303,12
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p2,accepted,,830097,830099490304,13
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,draw,accepted,,830097,830099490305,14
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490306,15
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490307,16
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,draw,accepted,,830097,830099490308,17
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490309,18
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,draw,accepted,,830097,830099490310,19
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490311,20
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p2,accepted,,830097,830099490312,21
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,draw,accepted,,830097,830099490313,22
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490314,23
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490315,24
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p2,accepted,,830097,830099490316,25
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p1,accepted,,830097,830099490317,26
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490318,27
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p1,accepted,,830097,830099490319,28
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490320,29
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p1,accepted,,830097,830099490321,30
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p2,accepted,,830097,830099490322,31
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490323,32
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490324,33
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490325,34
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490326,35
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p2,accepted,,830097,830099490327,36
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490328,37
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:97,true,p1,accepted,,830097,830099490329,38
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g97.jsonl,standard-random-12x10,standard,random-start,12x10,tf:97,tf:100,false,p1,accepted,,830097,830099490330,39
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490297,0
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,draw,accepted,,830099,830101490298,1
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490299,2
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,draw,accepted,,830099,830101490300,3
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p2,accepted,,830099,830101490301,4
