exp,sourceFile,conditionId,variant,setup,board,p1,p2,candidateIsP1,winner,evidenceStatus,exclusionReason,engineSeed,randomStartSeed,game
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p2,accepted,,831097,831099493306,15
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p1,accepted,,831097,831099493307,16
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493308,17
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p2,accepted,,831097,831099493309,18
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493310,19
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p2,accepted,,831097,831099493311,20
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493312,21
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p2,accepted,,831097,831099493313,22
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493314,23
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p2,accepted,,831097,831099493315,24
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493316,25
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p1,accepted,,831097,831099493317,26
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p2,accepted,,831097,831099493318,27
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p1,accepted,,831097,831099493319,28
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493320,29
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p1,accepted,,831097,831099493321,30
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493322,31
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p1,accepted,,831097,831099493323,32
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493324,33
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p2,accepted,,831097,831099493325,34
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p2,accepted,,831097,831099493326,35
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p1,accepted,,831097,831099493327,36
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493328,37
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:97,true,p1,accepted,,831097,831099493329,38
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g97.jsonl,classic-random-12x10,classic,random-start,12x10,tf:97,tf:100,false,p1,accepted,,831097,831099493330,39
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p1,accepted,,831099,831101493297,0
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493298,1
